SMILES,SMILES_state,NLL
CCC(C)(C)c1cccc(NC(=O)COCC(=O)O)c1C,1,34.35
C=C(Cl)CNc1ccc(N)c(OC(C)C)n1,1,27.46
CC1=CC(C)(C)CN1NO,1,28.82
CC(C)c1cc(C(N)C2CC2(C)C)n(C)n1,1,29.59
C=C(CC1CCC(C(=O)Nc2ccc3c(c2)CCC3)CC1)NNC(=O)c1cccc(I)c1,1,50.11
c1c(Cl)c(CN2C(=O)C(CCC2)C2CCN(Cc3oc(-c4ccccc4F)on3)CC2)ccc1,0,45.26
COCCOc1ccc(NCc2cc([N+](=O)[O-])ccc2OC)cn1,1,28.74
Cc1nn(CC2CCCCO2)cc1C=CC(=O)NCC(O)C1CCCC1,1,37.65
NC1CC2CCC(C1)N2c1ccc(C(F)(F)F)c(F)c1NC(=O)Nc1cccnc1,1,45.92
CCNC(c1ccc(OC)c(OC)c1C)C1(C)CCCC1,1,30.73
CC=C(S)c1ccc2c(c1)c(C#CSI)c(C(=O)OC)n2C1CCC1,1,54.18
CC(C)(C)C(=O)N1CCC(N2CCOC3(CCN(C(=O)c4ccc(F)c(F)c4N4CCCCC4)CC3)C2)CC1,1,51.7
Cc1cnc(C(NN)C2=CCCO2)cn1,1,25.49
C#CCOc1c(Br)cc(C=NNC(=O)CN(C(C)=O)c2ccccc2F)cc1OC,1,38.01
CC(=O)Nc1ccnc2cc(NS(=O)(=O)c3ccc(C)cc3)ccc12,1,32.79
c1c2c(C(CC2)NCc2cn[nH]2)ccc1,0,29.34
CCOC(=O)c1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc(N)cc2)CC1,1,32.03
CC(C)C(=O)NCC1(CCO)CCOCC1,1,21.87
Cc1c(Br)cccc1C(=O)c1cc[nH]c1,1,24.52
N#Cc1cn(-c2ccc(-c3cn4ccnc4s3)cc2F)cn1,1,41.29
CC1CCN(c2nc(OC3CCCC3)nc3c2CCCC3)C1,1,34.72
CC(C)(C)C(=O)COc1nc2ccc(Br)cc2s1,1,29.62
O=S(=O)(Cl)c1nnc(-c2cccs2)s1,1,25.24
Cc1noc(C)c1C(=O)OCC(=O)Nc1ccc(C(=O)N(C)C)cc1,1,29.18
C=CCC(CC=C)C1(C)NCCCC1CC,1,37.15
CS(=O)(=O)c1cnc2c(c1CC(=O)CCc1c(Cl)cccc1Cl)C(F)=NC(SCCO)C=C2,1,71.56
CCN1CCCC(CN=C(N)NCC(C)C)C1,1,23.1
O=C(NCCCn1c(CCCl)nc2ccc(Cl)cc21)C1CCCCC1,1,32.17
O=c1[nH]cc(F)c(C(F)F)c1Cl,1,23.09
CCN(CC)C(=O)CCNc1ccnc(C(=O)NC)c1,1,26.95
O=C(NCc1nnnn1-c1ccc(Cl)c(F)c1)c1ccc2n[nH]nc2c1,1,34.63
CCNC1CC2CCCC(C1)N2CCCOC,1,23.31
CCC(=O)c1ccccc1-c1ccc(N)c2cncnc12,1,38.15
CC(=O)OCC(C)NC(=S)NNC(=O)C(C)N,1,36.19
NCc1cn(CCc2cccnc2)cn1,1,24.28
CC(NS(=O)(=O)c1cccc([N+](=O)[O-])c1)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1,36.75
O=C(NN=Cc1ccccc1[N+](=O)[O-])c1ccc2c(c1)sc1nccnc12,1,40.22
CCn1c(SCC(=O)N2N=C(c3ccccc3)CC2c2ccc(F)cc2)nnc1-c1ccc(C)cc1,1,31.78
CSc1cccc(Oc2cc(C(=O)N3CCN(c4nc(=O)[nH]nc4F)CC3)ccn2)c1,1,51.79
CC1(C(=O)O)CCN(C(=O)CCc2ccc(Cl)c3c2OCCO3)C1,1,34.99
COc1ccc(OP(=O)(Oc2ccc(C)cc2OCCOC2CCCCC2)Oc2ccccc2C(C)C)cc1,1,45.42
COc1cc(OC)cc(C(N)Cc2ccc(Cl)cc2Cl)c1,1,27.55
CCOC(=O)Nc1cccc(OCC#Cc2ccc(Br)cc2)c1C,1,36.96
COc1ccccc1C(=O)NCC(=O)OCC(=O)Nc1cccc2ccccc12,1,27.35
Cc1ccc(NC(=O)CCC(=O)NN=Cc2cc(Br)c(OCc3cccc4ccccc34)c(Br)c2)cc1,1,31.95
COc1c(Cl)cc(Cl)cc1S(=O)(=O)NC(CN)C1CCCCC1,1,27.24
COc1ccc(NC(=O)C(=O)Nc2ccc(Oc3ccc(C)nn3)c(Cl)c2)cc1OC,1,37.36
CN1C(=O)C2(NCC(=O)O2)c2cc(Cl)ccc21,1,29.35
COC1CCN(C(=O)N2CC(OC)CC2C(=O)O)C1,1,27.4
CCOC(=O)Cc1ccc(CN(c2ccccc2F)S(=O)(=O)c2ccccc2)cc1,1,33.2
CCOc1ccc(N(CCN(CC)CC)C(=O)C2CC3CC3C2)cc1,1,35.58
COCc1cc(Oc2ccc(NC(=O)N3CCCC3)cc2NC2CCOCC2)n2nccc2n1,1,46.11
COC1OC(CO)C(O)C1O,1,22.93
O=C(NC(c1ccccc1)c1ccccc1)C1C=CC=C1,1,25.8
[C@@H]1(O)Cc2ccc3c4c(c(=O)n(c23)C1)nc1ccccc1n4,0,42.52
Cc1ccc(OCCCCc2ccccc2)c(CN)c1,1,24.56
CC(C)c1cccc(N(C)CCC2CCNCC2)c1,1,24.67
O=C(Cn1c(=O)c2ccccc2c2ccccc21)NN=Cc1c2ccccc2c(Cl)c2ccccc12,1,41.76
COc1ccc2c3c1C=Cc1cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc1-n2c1ccccc31,1,43.67
CC(NCCNC=O)(Nc1ccc2oc(-c3cc(Cl)cc(Cl)c3)nc2c1)C(=O)NC(Cc1ccccc1)C(N)=O,1,63.09
COCCCNC1CCCC(O)(c2cc(F)cc(Nc3cc(S(=O)(=O)N(C)C)c(COC4C5=C(C)N4C=CC=C5)nn3)c2F)C1,1,85.14
CCCC=CC(c1c(CC)cnn1-c1ccccn1)N(C=O)CC,1,49.49
Cc1ccc(Cl)c(NC(=O)c2cccnc2Sc2nnc(N)s2)c1,1,39.23
COC(=O)C1CN(S(=O)(=O)c2ccccc2OC)c2ccccc2O1,1,32.95
CON(C)C(=O)NS(=O)(=O)c1ccc(C)cc1,1,24.34
CN(C)CCN(C)CC=Cc1cccc(Cl)c1,1,28.0
COCCn1c(-c2cc(C)cc(C)c2)nc2c(=O)[nH]c(SC)nc21,1,33.94
O=C(NCCc1ccc(Cl)cc1)c1ccnc(Nc2cccc(F)c2)c1,1,28.16
O=C(CCc1ccccc1Cl)NCCCO,1,23.48
c12ccccc1c([C@H]1n3c(=O)/c(sc3=NC=C1C(OCC)=O)=C\c1ccccc1)c1c(cccc1)cc2,0,36.75
CC(C)(C)C1(C)C=Cc2oc3ccc(-n4c5ccccc5c5cc6c7ccccc7n(-c7cccc8ccccc78)c6cc54)cc3c2C=C1,1,55.29
COC(=O)C1C2C(=O)N(c3ccccc3)C(c3ccccc3)OC2(Br)C(=O)NC1(C)c1ccccc1,1,54.43
CC1=CCC2C(CC#N)CCC12C,1,33.35
O=C(Nc1cccc(Cl)c1)C1CCCCO1,1,25.75
COc1ccc(O)c2c1CC1C3CC4C2CCCC3[N+](C)(CCS(C)(=O)=O)C41,1,69.01
Cn1c(SCc2cccc(Br)c2)nc2cc(S(=O)(=O)NCC3CCCO3)ccc21,1,33.26
O=C(Nc1cccc(Cl)c1)C1CN=C(c2ccc3c(c2)OCO3)O1,1,35.04
O=C(CNC(=O)c1ccc(Cl)cc1)Nc1ccc(N2CCCCC2)cn1,1,27.52
CCOC(CC)C(O)c1ccc(C#N)cc1,1,26.38
C=CCc1ccc(OCC(=O)NCCc2ccc(Cl)cc2)c(Cl)c1,1,28.9
NC1(C2CCCOC2)CCN(c2nc3n(c2C(=O)O)CCc2cc(Cl)c(CC(=O)O)cc2-3)CC1,1,62.81
Oc1ccccc1C1=NN(c2ccc(F)cc2)C(c2ccc(Br)cc2)C1,1,32.63
CC(=O)NC(C)c1nc2ccccc2n1-c1ccc(C(C)=O)cc1,1,31.33
Cc1nnc(SCCCSc2nnc(C3CC3)o2)n1-c1ccccc1,1,30.93
Cc1cc(Br)c(OCC(=O)N(C)C)c(Br)c1,1,23.86
[N-]=[N+]=NC1CCCCC1n1ccc(N)nc1=O,1,27.27
CCC(c1nnnn1C1CCCC1)N(Cc1ccccc1)Cc1csc2ccccc12,1,32.24
C=CCCC(=O)N1C(=O)C2C(C(=O)NCc3ccccc3)C3(C)CCC2(S3)C1C(CO)Cc1ccccc1,1,35.34
COc1ccc(CCN(CCC(=O)NC2CCN(C)CC2)C(C)=O)cc1,1,28.35
Oc1ccc(Cl)cc1NCc1cc[nH]c1,1,24.71
CCCCCCCCCCNc1c2ccccc2cc2c1sc1ccccc12,1,31.54
O=S(=O)(Cl)C1CCNCC1c1nccs1,1,30.85
CCCC(CNC1CC1Cl)C(C)C,1,32.05
C[N+]1(Cc2ccc(-c3cccc(S(=O)(=O)c4ccc(OCc5ccccc5)cc4)c3)cc2)CCCCC1,1,40.35
Cn1nnn(-c2ccccc2)c1=O,1,19.53
CC(=O)c1c(OC2CC3(CC3)C(=O)n3c(C)nc4nc(OCC(F)(F)F)cc2c43)ccc(F)c1OC(F)F,1,71.98
CC(C)NCc1cnc(C2CCOC2C)s1,1,25.06
c1nc(OCC2CCCO2)ncc1CNC1CC1,1,23.26
N#CC(=NNc1ccccc1Br)c1nc(Oc2ccccc2)cs1,1,36.67
COc1ccc(NC(=O)c2ccc(CN)o2)cc1Br,1,26.7
Cc1ccc(Cl)cc1NC(=O)CCNc1ccc(Cl)cc1Cl,1,26.31
O=C(c1ccc(-c2c(F)cccc2F)cc1)N1CCN(C2CCCC2)C(CCO)C1,1,38.54
CCCCN(CCN)C(=O)C(CCC)CCC,1,24.23
Cc1nn(C)c(C)c1CC(C)C(=O)N1CCC(c2noc(-c3ccc(F)cc3)n2)CC1,1,35.84
CC1OC(C)(C)OC1CCCCCN,1,25.44
CCC(NC(=O)c1cc(Br)ccc1O)c1ccc(F)c(F)c1,1,31.35
CCOC(=O)c1cccc(NC(=O)c2ccc3c(c2)C2C=CCC2C(c2ccc(N=[N+]=[N-])cc2)N3)c1,1,44.56
CCCCC1(C(=O)OCC)CCCC2=C1CCCC2,1,28.61
Cc1nnc(SCC(=O)O)s1,1,19.35
CC(C=CC1C(O)CC2C=C(C=CC(O)C(F)(F)F)CC21)CCC(C)(C)C,1,47.91
CC(=O)NCC(=O)OCC(=O)c1ccc2c(c1)CCCC2,1,24.49
COc1ccc(N)c(OCCN)c1,1,26.12
O=S(=O)(F)Oc1cc(N2CCN(C3CCOCC3)CC2)nc(C(F)(F)F)c1,1,38.09
CCCCc1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1,24.5
COC(=O)C1CSCN1C(=O)CCNC(=O)c1cccs1,1,29.07
CCCC(CC)C(NCC)c1cnccn1,1,24.5
O=C(Nc1ccc(F)cc1)c1cc(=O)[nH]c2ccccc12,1,25.49
CSCC1(c2nc(=S)[nH]n2C)CCCCCC1,1,36.28
CCCNC(=O)CC1CCCc2c1nn1c2CCC1CN(CC)C(C)C,1,52.28
CCNCCSCc1cccc(C#N)c1,1,25.35
COc1nc(CC2=NCCCC2)nc(Oc2ccc(N)cc2Nc2ccccc2Cl)n1,1,55.41
CC(=O)NC1(c2noc(CCN(Cc3ccco3)C(=O)C3CCCC3)n2)CCCCC1,1,39.54
CCCn1ncc(CCN)c1C1(C)CCCO1,1,29.38
Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cccc(-c3ccc(C(F)(F)F)cn3)c2)c(C(=O)O)c1,1,45.21
O=CC1CCCC(c2ccc(F)cc2)C1,1,27.28
CSCCC(C#N)(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,1,33.14
CC1Cn2c(-c3ccccc3)nc(C(C)(C)C)c2CN1,1,32.4
CCOC(=O)CCCCN1CCC2(CCCC2)CC1,1,24.36
Cc1ccc(C2NCC(C)OC2C(C)(C)C)c(F)c1,1,34.3
COc1cc2c(cc1Nc1ncc(N)c(OC)n1)CCC1CC(CCO1)C(C)(C)C2,1,54.18
CC(c1cccc(C(F)(F)F)c1)C(C)c1ncn[nH]1,1,31.0
Cc1c(-c2ccccc2)sc2nc(SCCOC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)n(C)c(=O)c12,1,40.72
O=[N+]([O-])c1cccc(NN=Cc2ccc3c(c2)OCO3)c1,1,26.61
CC(=O)NCC1CCCN(C(=S)Nc2ccc(C)cc2)C1,1,30.45
CCOc1ccc(Cn2cc(C(=O)Nc3ccc(Cl)cc3)nn2)cc1OCC,1,32.19
CCCC(C)Oc1ccc(C(=O)Oc2ccc(C(=O)C=Cc3ccc(O)c(OC(=O)c4ccc(Br)cc4)c3)cc2C(=O)OCC(=O)C(C)C)cc1OC,1,65.3
Cc1sc2nc(COC(=O)C3(c4c[nH]c5ccccc45)CCCC3)[nH]c(=O)c2c1C,1,32.6
COc1ccccc1Nc1ncc(C(F)(F)F)c(Nc2ccc(C)cc2OC)n1,1,31.32
Cc1nnc(SCC(c2ccc(Cl)c(Cl)c2)c2ccc3c(c2)OCO3)n1C,1,37.67
Cc1ccccc1CSCC(=O)N1CCN(CC(=O)Nc2c(C)cccc2C)CC1,1,29.48
Cc1[nH]ncc1C1SCC2CN(c3ncc(C#N)cc3F)CCN21,1,43.59
COc1cc(NC(=O)OC(C)(C)C)ccc1N1CC(CSC2=NCCO2)CC1=O,1,45.84
C(=O)(c1c2c3c4c5c(ccc6n5c5c(c6c(=O)c4c(-n5c4cc(C(c5ccccc5)(C)C)[nH]4)c2ccc1)ccc3)c1cn[nH]c1c(=O)[nH]c1=O)ccc(c1)-c1cscc1,0,105.88
Cc1cccc2cc(CN(C(=O)c3cccc(O)c3)C3CCCCC3)c(=O)[nH]c12,1,30.97
COCc1cc(-c2ccc3c(c2)C(C2CC2)CCN3)on1,1,41.03
Cc1c(O)c(Cl)cc(O)c1Cl,1,23.72
Cn1cnnc1SCCNC(=O)c1ccccc1N1CCC1,1,31.8
COCOc1cc(N)cc(CSC)c1,1,29.34
CC=C1CCC(=O)N1C1CCN(CCOCC(=O)OC)CC1,1,43.46
Cc1cc(Cl)ccc1C(=O)N1C2CCC1C(C(=O)O)C2,1,32.12
CCCNC(CO)c1cccc2c1ccn2C,1,25.97
CC(C)c1nc(C(=O)Nc2ccc(Cl)cc2)n[nH]1,1,24.23
CNC(=Nc1cc(-c2c(C)cccc2C)cc(N(c2cccc(N3C=C(C)c4c(-c5ccccc5)cccc4N3c3ccccc3)c2)c2ccccc2C)c1)N=C1N=C(Nc2ccc(-c3ccccc3)cc2)CO1,1,90.73
CC1(C)CCCC(NC(=O)NC(CC(=O)NC2CCOC2)CC(=O)OC(C)(C)C)C1,1,46.57
COc1cc(Cl)cc(CNCCCN2CCC(C)CC2)c1,1,27.01
O=C(ON1C(=O)CCC1=O)c1ccncc1Cl,1,26.13
C=CCOC1OC(C(O)OC)C(COC2C(O)C(O)OC(CO)C2OC2OC(C(=O)O)C(O)C(O)C2O)C(O)C1COC(C)=O,1,72.53
CCC(=O)Nc1cccc(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,1,26.55
COc1ccc(C(=O)NCC2CCC(Oc3ncccc3F)CC2)cc1F,1,33.28
Cc1ncsc1CCCn1cc(CN)nn1,1,27.34
CCc1ncc(C(=O)Nc2cccc(CCC(=O)O)c2)s1,1,29.16
C=CC=C(F)OCC(=C)C,1,29.03
CC1(C)CN=C(NCC2CCCC2)S1,1,24.11
O=C(NC(=S)Nc1ccc(NC(=O)c2ccc(Cl)cc2)cc1)c1cccc(C(F)(F)F)c1,1,31.74
CCOC(=O)C1=C(C)N=c2sc(=Cc3cc(Br)c(OC)c(OC)c3[N+](=O)[O-])c(=O)n2C1c1ccc(Cl)cc1,1,40.21
CC(C)(C)OC(=O)NC1CNCC1F,1,24.78
CC(c1coc2ccc(Cl)cc2c1=O)c1nnnn1CC1CCCO1,1,33.29
Cc1ccc(OCCc2ccccc2N)cc1S(N)(=O)=O,1,30.21
CNCc1cc(N2CCCOCC2)ccc1OC,1,25.92
CCN(CC)C(=O)CSc1nnc(CS(=O)(=O)c2c(C)cc(C)c(C)c2C)n1-c1ccccc1,1,41.08
CN(C)C(CNC(=O)c1ccnc2ccccc12)c1ccco1,1,25.0
CCCCCOCCCCN(CCCCC)C1CCCCC1,1,30.31
CCOC(Cc1ccc(OCc2cccc(-c3ccncc3)c2)cc1)C(=O)O,1,28.72
Cc1ccc(C(=O)c2ccc(OCC(F)(F)F)nc2)c(F)c1NC(=O)c1c(C)c(C#N)cn1C,1,50.46
C=CCCC(=O)N(C)CCC(=O)OC,1,23.77
CCN(CC1CC1)c1ncc(CNCC(C)C)c(C)n1,1,23.02
N#Cc1ccccc1NS(=O)(=O)c1cc(Br)ccc1F,1,26.35
Cc1cccc(NC(C)C(=O)N2CCCc3ccccc32)c1,1,29.32
O=C(Nc1ccc(Cl)c(C(=O)O)c1)c1ccc(-c2ccccc2Br)o1,1,30.14
Cc1cc2c(cc1C(=O)c1ccc3c(c1)OCCO3)OCCO2,1,30.79
CNCC12CC1CCCN(C)C2,1,27.67
Nc1cnc(-c2cc(Cl)cc(C(F)(F)F)c2)s1,1,28.44
CCc1nn(-c2ccc(OCc3ccccc3)cc2)c2c1C(c1ccc(Cl)cc1)SCC(=O)N2,1,35.43
N#Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,1,31.52
COc1ccc(C)cc1S(=O)(=O)CCn1ccnc1,1,28.77
CCC(c1cccs1)n1c(=S)[nH]c2c(OC)cccc21,1,27.64
CN(Cc1cc(Br)cs1)CC(O)COc1cccc2nc(-c3ccccc3)ccc12,1,38.04
CNC(=O)NC(c1cccc(NC(=O)N2CCCN(C(C)c3ccc(F)cc3)C2=O)c1)C1CCOCC1,1,55.44
Cc1nc2c(C#Cc3ccc(C4CCCCC4)cc3)cccc2[nH]1,1,33.79
Cc1cc(-n2nnc3c2CN(C(=O)C2C(Br)CCC2(C)F)CC3)ccc1F,1,55.36
CN(C(=O)c1ccc(C(=O)O)cc1)C1CC(c2ccc(OC3CNC(C(=O)N4CCOCC4)C3)cn2)C1,1,58.91
[nH]1nnc2ccc(OCCn3cccn3)cc2n1,0,34.61
Cn1cnc(CNC(=O)C2CCCN2)n1,1,22.6
C[C@@H]1N(CCN(c2cc3c(c(c(C(=O)OCC)oc3cc2)=O)C)O1)Cc1ccccc1,0,39.89
CC(C)CNC(=O)NC(=O)COC(=O)c1cc2c(c(C(C)C)c1)NC(C)C2,1,36.87
COC(=O)CSC(=NN=Cc1ccc(OS(=O)(=O)C(F)(F)F)c(O)c1)SC(=S)SC,1,48.23
CC(=O)N1CCCC(CCC(C)C)(C(=O)N2CCC(c3c[nH]c4ccccc34)CC2)C1,1,39.16
CC(C)(C)c1ccc(C(=O)N2CCCC(CN)C2)cc1,1,23.61
O=C1N=C(N2CCCC2)NC(=O)C1=Cc1ccc(OCc2ccc3c(c2)OCO3)c(Br)c1,1,35.54
Cn1cc(CC(NC(=O)C(N)Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)O)c2ccc(O)cc21,1,44.53
CCNC(=O)C(CCSC)NC(=O)C1CCNCC1,1,27.41
CCN(c1ncc(C(=O)NC2CC(OC)C2)s1)c1c(N)n(-c2c(C)cc(C)cc2C)c(=O)n1C,1,57.12
Cc1nc(N2CCCC(CNS(C)(=O)=O)C2)ccc1[N+](=O)[O-],1,31.8
CC(C)CNC(=O)C1Cc2ccccc2OC1=O,1,31.12
CC(=O)N(CC(=O)NCCSc1ccc(C)cc1)c1ccccc1Br,1,29.07
Fc1ccc(C2(c3cccc(OC(F)(F)F)c3)NCCS2)cc1F,1,37.95
Cc1ccc(C(=O)NC2CNCCN(c3nc(-n4ccnc4)nc(C)c3C)C2)cc1,1,42.93
COc1cc(C=CC(=O)c2ccc(NC(=O)OC(C)(C)C)cc2)cc(I)c1O,1,33.9
Cc1cnc(NCC(C)N(C)C)cc1C,1,26.24
O=C(NN=C1CC2CCC1C2)Nc1c(F)cccc1F,1,32.85
C=CCOC1CCN(C(=O)OC(C)(C)C)CCC1OC(=O)c1cccc(C#Cc2ccc(C(F)(F)C(F)(F)F)cc2)c1,1,54.71
NNc1ccc(Cc2cccc(I)c2)cn1,1,31.13
CN(CCNS(=O)(=O)c1cc(N)c(Cl)cc1Cl)C1CCC1,1,30.38
CC(=O)c1ccc(NC(=O)COC(=O)CNC(=O)CCc2ccccc2)cc1,1,27.33
Cc1cc(C2CCCC2)cc(-c2cccc3c2oc2ccccc23)c1C(C)(C)C,1,38.33
CC(C)CN(C(=O)CC1CCCN(Cc2ccc(Cl)c(Cl)c2)CC1)C1CCCNCC1,1,46.55
C=CCNC(=O)C(C)N(C)C1CCCCC1SC,1,30.45
COc1ccc(C2SCCN2S(=O)(=O)c2ccc(OC)c(Cl)c2)cc1C,1,33.63
CC(C)CNCc1ccccc1CN(C)CC1CCC1,1,25.17
CCCn1cc(CO)c(S(=O)(=O)N2CC(C)CC2C)c1,1,30.73
COc1ccc(-c2nnoc2N2CC3OCCN(CC4CC4)C3C2)cc1,1,37.62
CC1CCS(=O)(=O)CCN1c1cc([N+](=O)[O-])ccc1CCN,1,38.43
CCOC(=O)C(C#N)=Cc1c(C)cc(C)cc1C,1,25.39
O=c1n(Cc2ccc(-c3ncco3)cc2)c2cc(Br)ccc2n1CC1CCC(c2ccccc2)CC1,1,45.94
Cc1c(C(=O)N2CC3COCCC3(C(=O)O)C2)cnn1C1CCCC1,1,30.61
CCCCN1C(c2ccc(Cl)cc2)N(C(N)=NC#N)C1(c1ccccc1)c1ccccc1,1,42.48
CNCCSC(C)N1CC=CCC1,1,30.0
Cc1cc(C#N)ccc1N1CCCCCC1=O,1,26.05
O=C(CSc1nc2cc(Cl)ccc2o1)NCCC=Cc1ccccc1,1,31.74
O=C1NC(=O)C(=Cc2ccc(OCc3ccc(C(=O)O)cc3)cc2)S1,1,26.26
COc1cccc(C=CCN2CCN(CCNC(=O)C(=O)N3CCOCC3)CC2)c1,1,36.53
CC(C)(C)OC(=O)N1CC2(CCN(c3ccc(CNC(=O)c4cccc5c4CN=C5c4ccc(Cl)[nH]c4=O)cc3)CC2)C1,1,56.35
COc1ccc(CN(C)S(=O)(=O)CCN2CCNCC2)c(OC)c1,1,29.7
c1ccc(C2=CC=C(c3cc(C)ccc3)CC2c2cc3C(c4cc(c5c6c(C(C)(c7c(-c(c68)ccc4)cccc7)C(C)(C)C)cc5)C(C)(C)c3cc2)(C)C)c2c1cccc2,0,82.11
Fc1ccccc1-c1nc2c(Br)cccc2[nH]1,1,25.41
NNc1ccccc1S(=O)(=O)NCCCC1CCCO1,1,26.77
COc1cccc(-c2cc(=O)n(CC3CCC3)cn2)c1,1,28.07
COc1ccc2sc(N(CCN(C)C)C(=O)c3c(C)noc3C)nc2c1,1,30.62
NCC1CCN(c2nc(Cc3cccs3)ns2)CC1,1,26.8
CCNC(=O)c1cccc2nc3c(cc12)C(=O)OC3,1,33.73
Cn1c(-c2cccc(C(=O)NCc3ccccn3)c2)nc2cc(Cl)c(Cl)cc21,1,36.51
COc1cc(C=NNC(=O)C2CC=CCC2C(=O)O)cc(Br)c1OCC(=O)Nc1ccccc1,1,33.41
CCCCC(CN)N1C(C)COCC1(C)C,1,27.96
O=C(NCC1CCCO1)c1cccc(NCc2nc(-c3ccncc3)n[nH]2)c1,1,33.16
S=c1[nH]c(-c2cccc3ccccc23)nc2c1CCC2,1,27.22
CC(C)C(C(=O)Nc1ccc(OCC(F)F)c(F)c1)c1ccccc1,1,30.95
CN(C)C1CCN(Cc2ncc(-c3ccc4c(-c5cn6ncc(C(=O)O)c6cn5)ncn4c3)s2)C1,1,57.98
CCC(N)C(c1ccc(F)c(Br)c1)N1CCN(C)CC1,1,26.55
CCC1CCCN1c1nc(Cl)nc(OCC(C)C)n1,1,26.64
Cc1cc2cn[nH]c2nc1-c1cccc(C(=O)N2CCCC(OCCN3CCN(c4ccccc4Cl)CC3)C2)c1,1,57.54
CCN(CC)C(=O)Cc1csc(NC(=O)c2ccccc2F)n1,1,27.71
CCCC(=O)Nc1ccc(OC)c(OC)c1,1,22.69
Cc1onc(-c2ccccc2)c1C(C)N,1,23.29
CC(=CC=C(C)C(=O)NC1C(O)C(O)OC(CO)C1O)C(N)=O,1,45.98
CC(O)CC(=O)N1CCC2(CCCN(c3ccc(-c4cccc(Cl)c4)cn3)C2=O)CC1,1,43.23
c1ccc(-c2nc(-c3ccc4c(n3)c(-c3ccccc3)nc3sc5ccccc5c34)no2)cc1,1,42.68
Cc1cc2c(cc1-c1ccc(C(=O)O)cc1)OCCO2,1,26.16
Oc1cc(Cl)ccc1Oc1ccc(Cl)c(Cl)c1,1,26.83
NC1CCCC2CN(CCCc3ccccc3)CC12,1,24.81
CC1CCCCC1N(C)CCCCCCN,1,23.07
CC(C)(C)C1C(CCC(N)=NO)Cc2nc(-c3ccc(F)cc3)c(-c3ccc(Cl)c(Cl)c3)c(=O)n21,1,60.03
CCCn1c(COc2ccc(Cl)cc2Cl)nnc1SCC(=O)Nc1nc(CC(N)=O)cs1,1,32.89
[B]N1Cc2c(-c3ccc(C)cc3C)nn(-c3ccc(F)cc3F)c2C1,1,42.42
CN1C(=O)CCC(Nc2ccc(CNC(=O)CCC(=O)c3ccc(Cl)cc3)cc2)C1=O,1,37.01
COC(=O)COC1OCCc2c(F)ccc(O)c21,1,34.46
Cc1cc(C)cc(-n2nnnc2SC(C)C(=O)NC2CCCCC2C)c1,1,28.88
CCCCOC(=O)C=Cc1ccc(OC2OC(CO)C(O)C(O)C2O)c(OC2OC(CO)C(O)C(O)C2O)c1,1,42.17
CC(C)(C)C(C)(C)OC(=O)N1CCN(c2nc(C(=O)c3ccc(N)c(F)c3N3CCOCC3)cs2)CC1,1,57.84
c1(c(ccc(c1)OC1C([C@@H](C(CO)OC1O)O)O)NC(Nc1cccc(c1)-c1ccc(OC[C@@H]2CCCO2)cc1)=O)S(NC(c1c(Oc2cc3c(cc2)ncn3C)cc(cc1)N1CCN(CC2CC3C(C)(CCC3),0,95.75
C=C(C)COc1ccc(NC(=O)N(CCC)C2CCNCC2)cc1,1,29.18
Cc1c(C(=O)O)cc(Br)c(Cl)c1Cl,1,27.03
c1csc(C2CC(C3CCCCC3)NN2)c1,1,24.99
CC12CCCN(C1)c1nc(-c3cccc(O)c3)c(Oc3cc(O)cc4ccccc34)nc12,1,41.2
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1,29.14
CN1CCCN(c2ccncc2Cl)CC1,1,24.25
Nc1ncc(Br)c2c1ccn2C1CCNCC1,1,31.8
CNC(=O)c1c(-c2ccc3c(c2)OCO3)c(-c2ccc(F)cc2)nc2ccc(F)cc12,1,36.97
CCOC(=O)c1ccc(C)cc1C(=N)NC(=O)C(CC(=O)C(N)COCc1ccccc1)c1ccc(S(C)(=O)=O)cc1,1,68.12
CCC1CCCC(C)N1C,1,22.03
CN(CC1CC=CCC1)C(=O)c1ccnc2ccccc12,1,29.35
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Oc2ccc(F)c(Cl)c2)c(Cl)c1,1,33.86
CCNS(=O)(=O)c1scnc1Cl,1,26.37
Cc1cc(NC(=O)CCC(C)CCN)ccc1Br,1,25.56
COCc1ccc(CN(C)CCCCS(=O)(=O)C(C)(C)C)cc1,1,35.28
O=C(O)C=CC(O)CC(O)C(CC(=O)O)C(=O)O,1,34.73
